"rt","f","type"
80.6549978256226,4,"msms"
80.7110023498535,5,"msms"
80.9110021591187,1,"ms"
80.9669995307922,2,"msms"
81.022002696991,3,"msms"
81.0769987106323,4,"msms"
81.1330032348633,5,"msms"
81.3330030441284,1,"ms"
81.389000415802,2,"msms"
81.4439964294434,3,"msms"
81.5000009536743,4,"msms"
81.5549969673157,5,"msms"
81.7549967765808,1,"ms"
81.8110013008118,2,"msms"
81.8659973144531,3,"msms"
81.9210004806519,4,"msms"
81.9769978523254,5,"msms"
82.1769976615906,1,"ms"
82.2330021858215,2,"msms"
82.2879981994629,3,"msms"
82.3430013656616,4,"msms"
82.3989987373352,5,"msms"
82.5989985466003,1,"ms"
82.6550030708313,2,"msms"
82.7099990844727,3,"msms"
82.7650022506714,4,"msms"
82.820999622345,5,"msms"
83.0220007896423,1,"ms"
83.0769968032837,2,"msms"
83.1319999694824,3,"msms"
83.187997341156,4,"msms"
83.2430005073547,5,"msms"
83.4430003166199,1,"ms"
83.4989976882935,2,"msms"
83.5540008544922,3,"msms"
83.6089968681335,4,"msms"
83.6650013923645,5,"msms"
83.8660025596619,1,"ms"
83.9209985733032,2,"msms"
83.976001739502,3,"msms"
84.0319991111755,4,"msms"
84.0870022773743,5,"msms"
84.2870020866394,1,"ms"
84.342999458313,2,"msms"
84.3980026245117,3,"msms"
84.4539999961853,4,"msms"
84.509003162384,5,"msms"
84.709997177124,1,"ms"
84.7650003433228,2,"msms"
84.8200035095215,3,"msms"
84.8760008811951,4,"msms"
84.9309968948364,5,"msms"
85.1309967041016,1,"ms"
85.1870012283325,2,"msms"
85.2419972419739,3,"msms"
85.2970004081726,4,"msms"
85.3529977798462,5,"msms"
85.5529975891113,1,"ms"
85.6080007553101,2,"msms"
85.6639981269836,3,"msms"
85.7190012931824,4,"msms"
85.7739973068237,5,"msms"
85.9749984741211,1,"ms"
86.0300016403198,2,"msms"
86.0859990119934,3,"msms"
86.1410021781921,4,"msms"
86.1969995498657,5,"msms"
86.3969993591309,1,"ms"
86.4520025253296,2,"msms"
86.5079998970032,3,"msms"
86.5630030632019,4,"msms"
86.6179990768433,5,"msms"
86.8190002441406,1,"ms"
86.8740034103394,2,"msms"
86.9289994239807,3,"msms"
86.9849967956543,4,"msms"
87.039999961853,5,"msms"
87.2399997711182,1,"ms"
87.2959971427917,2,"msms"
87.3510003089905,3,"msms"
87.4060034751892,4,"msms"
87.4620008468628,5,"msms"
87.6620006561279,1,"ms"
87.7179980278015,2,"msms"
87.7730011940002,3,"msms"
87.8289985656738,4,"msms"
87.8840017318726,5,"msms"
88.0850028991699,6,"lm"
88.2850027084351,1,"ms"
88.3399987220764,2,"msms"
88.3960032463074,3,"msms"
88.4509992599487,4,"msms"
88.5060024261475,5,"msms"
88.7060022354126,1,"ms"
88.7619996070862,2,"msms"
88.8170027732849,3,"msms"
88.8719987869263,4,"msms"
88.927001953125,5,"msms"
89.1280031204224,1,"ms"
89.1829991340637,2,"msms"
89.2380023002625,3,"msms"
89.293999671936,4,"msms"
89.3490028381348,5,"msms"
89.5490026473999,1,"ms"
89.6039986610413,2,"msms"
89.6600031852722,3,"msms"
89.7149991989136,4,"msms"
89.7709965705872,5,"msms"
89.9710035324097,1,"ms"
90.025999546051,2,"msms"
90.0819969177246,3,"msms"
90.1370000839233,4,"msms"
90.1929974555969,5,"msms"
90.3929972648621,1,"ms"
90.4480004310608,2,"msms"
90.5029964447021,3,"msms"
90.5590009689331,4,"msms"
90.6139969825745,5,"msms"
90.8139967918396,1,"ms"
90.8700013160706,2,"msms"
90.9249973297119,3,"msms"
90.9800004959106,4,"msms"
91.034996509552,5,"msms"
91.2359976768494,1,"ms"
91.2910008430481,2,"msms"
91.3459968566895,3,"msms"
91.4010000228882,4,"msms"
91.4569973945618,5,"msms"
91.6569972038269,1,"ms"
91.7130017280579,2,"msms"
91.7679977416992,3,"msms"
91.8230009078979,4,"msms"
91.8789982795715,5,"msms"
92.0789980888367,1,"ms"
92.1340012550354,2,"msms"
92.189998626709,3,"msms"
92.2450017929077,4,"msms"
92.3009991645813,5,"msms"
92.5009989738464,1,"ms"
92.5560021400452,2,"msms"
92.6119995117188,3,"msms"
92.6670026779175,4,"msms"
92.7230000495911,5,"msms"
92.9229998588562,1,"ms"
92.9780030250549,2,"msms"
93.0340003967285,3,"msms"
93.0890035629272,4,"msms"
93.1439995765686,5,"msms"
93.345000743866,1,"ms"
93.3999967575073,2,"msms"
93.4549999237061,3,"msms"
93.5100030899048,4,"msms"
93.5660004615784,5,"msms"
93.7660002708435,1,"ms"
93.8219976425171,2,"msms"
93.8770008087158,3,"msms"
93.9319968223572,4,"msms"
93.9880013465881,5,"msms"
94.1880011558533,1,"ms"
94.2429971694946,2,"msms"
94.2990016937256,3,"msms"
94.3539977073669,4,"msms"
94.4090008735657,5,"msms"
94.610002040863,1,"ms"
94.6649980545044,2,"msms"
94.7210025787354,3,"msms"
94.7759985923767,4,"msms"
94.8310017585754,5,"msms"
95.0320029258728,1,"ms"
95.0869989395142,2,"msms"
95.1430034637451,3,"msms"
95.1990008354187,4,"msms"
95.2539968490601,5,"msms"
95.4539966583252,1,"ms"
95.5100011825562,2,"msms"
95.5649971961975,3,"msms"
95.6210017204285,4,"msms"
95.6759977340698,5,"msms"
95.875997543335,1,"ms"
95.9320020675659,2,"msms"
95.9869980812073,3,"msms"
96.042001247406,4,"msms"
96.0979986190796,5,"msms"
96.2979984283447,1,"ms"
96.3530015945435,2,"msms"
96.408998966217,3,"msms"
96.4640021324158,4,"msms"
96.5199995040894,5,"msms"
96.7199993133545,1,"ms"
96.7750024795532,2,"msms"
96.8309998512268,3,"msms"
96.8860030174255,4,"msms"
96.9420003890991,5,"msms"
97.1420001983643,1,"ms"
97.1979975700378,2,"msms"
97.2530007362366,3,"msms"
97.3079967498779,4,"msms"
97.3640012741089,5,"msms"
97.564001083374,1,"ms"
97.6199984550476,2,"msms"
97.6750016212463,3,"msms"
97.7299976348877,4,"msms"
97.7860021591187,5,"msms"
97.9860019683838,1,"ms"
98.0419993400574,2,"msms"
98.0970025062561,3,"msms"
98.1519985198975,4,"msms"
98.2080030441284,5,"msms"
98.4080028533936,1,"ms"
98.4640002250671,2,"msms"
98.5190033912659,3,"msms"
98.5750007629395,4,"msms"
98.6299967765808,5,"msms"
98.8299965858459,1,"ms"
98.8860011100769,2,"msms"
98.9409971237183,3,"msms"
98.996000289917,4,"msms"
99.0519976615906,5,"msms"
99.2519974708557,1,"ms"
99.3070006370544,2,"msms"
99.3619966506958,3,"msms"
99.4180011749268,4,"msms"
99.4729971885681,5,"msms"
99.6739983558655,1,"ms"
99.7290015220642,2,"msms"
99.7839975357056,3,"msms"
99.8400020599365,4,"msms"
99.8949980735779,5,"msms"
100.094997882843,1,"ms"
100.150001049042,2,"msms"
100.205998420715,3,"msms"
100.261001586914,4,"msms"
100.315997600555,5,"msms"
100.516998767853,1,"ms"
100.572001934052,2,"msms"
100.626997947693,3,"msms"
100.683002471924,4,"msms"
100.737998485565,5,"msms"
100.938999652863,1,"ms"
100.994002819061,2,"msms"
101.048998832703,3,"msms"
101.105003356934,4,"msms"
101.159999370575,5,"msms"
101.361000537872,1,"ms"
101.415996551514,2,"msms"
101.472001075745,3,"msms"
101.526997089386,4,"msms"
101.582000255585,5,"msms"
101.783001422882,1,"ms"
101.837997436523,2,"msms"
101.893000602722,3,"msms"
101.952002048492,4,"msms"
102.006998062134,5,"msms"
102.207999229431,1,"ms"
102.263996601105,2,"msms"
102.318999767303,3,"msms"
102.374997138977,4,"msms"
102.430000305176,5,"msms"
102.630000114441,1,"ms"
102.68500328064,2,"msms"
102.741000652313,3,"msms"
102.795996665955,4,"msms"
102.850999832153,5,"msms"
103.052000999451,1,"ms"
103.106997013092,2,"msms"
103.162000179291,3,"msms"
103.217997550964,4,"msms"
103.273000717163,5,"msms"
103.47400188446,1,"ms"
103.528997898102,2,"msms"
103.585002422333,3,"msms"
103.639998435974,4,"msms"
103.696002960205,5,"msms"
103.89600276947,1,"ms"
103.953001499176,2,"msms"
104.007997512817,3,"msms"
104.064002037048,4,"msms"
104.11899805069,5,"msms"
104.319999217987,1,"ms"
104.375002384186,2,"msms"
104.429998397827,3,"msms"
104.486002922058,4,"msms"
104.540998935699,5,"msms"
104.742000102997,1,"ms"
104.797003269196,2,"msms"
104.853000640869,3,"msms"
104.90799665451,4,"msms"
104.962999820709,5,"msms"
105.162999629974,1,"ms"
105.218997001648,2,"msms"
105.275001525879,3,"msms"
105.32999753952,4,"msms"
105.385000705719,5,"msms"
105.586001873016,1,"ms"
105.64199924469,2,"msms"
105.697002410889,3,"msms"
105.75199842453,4,"msms"
105.807001590729,5,"msms"
106.008002758026,1,"ms"
106.062998771667,2,"msms"
106.118001937866,3,"msms"
106.17399930954,4,"msms"
106.229002475739,5,"msms"
106.429002285004,1,"ms"
106.484999656677,2,"msms"
106.540002822876,3,"msms"
106.59600019455,4,"msms"
106.651003360748,5,"msms"
106.851003170013,1,"ms"
106.907000541687,2,"msms"
106.961996555328,3,"msms"
107.016999721527,4,"msms"
107.072002887726,5,"msms"
107.272996902466,1,"ms"
107.328000068665,2,"msms"
107.383997440338,3,"msms"
107.439000606537,4,"msms"
107.493996620178,5,"msms"
107.694997787476,1,"ms"
107.750000953674,2,"msms"
107.805998325348,3,"msms"
107.861001491547,4,"msms"
107.915997505188,5,"msms"
108.116998672485,1,"ms"
108.172001838684,2,"msms"
108.226997852325,3,"msms"
108.283002376556,4,"msms"
108.33899974823,5,"msms"
108.538999557495,1,"ms"
108.594996929169,2,"msms"
108.650000095367,3,"msms"
108.705003261566,4,"msms"
108.76100063324,5,"msms"
108.961000442505,1,"ms"
109.016997814178,2,"msms"
109.072000980377,3,"msms"
109.127998352051,4,"msms"
109.18300151825,5,"msms"
109.384002685547,1,"ms"
109.438998699188,2,"msms"
109.494001865387,3,"msms"
109.549999237061,4,"msms"
109.605002403259,5,"msms"
109.806003570557,6,"lm"
110.006003379822,1,"ms"
110.062000751495,2,"msms"
110.116996765137,3,"msms"
110.171999931335,4,"msms"
110.227997303009,5,"msms"
110.427997112274,1,"ms"
110.483000278473,2,"msms"
110.538997650146,3,"msms"
110.594000816345,4,"msms"
110.648996829987,5,"msms"
110.849997997284,1,"ms"
110.905001163483,2,"msms"
110.959997177124,3,"msms"
111.016001701355,4,"msms"
111.070997714996,5,"msms"
111.270997524261,1,"ms"
111.327002048492,2,"msms"
111.381998062134,3,"msms"
111.438002586365,4,"msms"
111.493999958038,5,"msms"
111.693999767303,1,"ms"
111.749002933502,2,"msms"
111.805000305176,3,"msms"
111.860003471375,4,"msms"
111.914999485016,5,"msms"
112.116000652313,1,"ms"
112.170996665955,2,"msms"
112.225999832153,3,"msms"
112.281997203827,4,"msms"
112.337000370026,5,"msms"
112.537000179291,1,"ms"
112.592997550964,2,"msms"
112.648000717163,3,"msms"
112.702996730804,4,"msms"
112.759001255035,5,"msms"
112.959001064301,1,"ms"
113.014998435974,2,"msms"
113.070001602173,3,"msms"
113.124997615814,4,"msms"
113.181002140045,5,"msms"
113.38100194931,1,"ms"
113.436999320984,2,"msms"
113.492002487183,3,"msms"
113.546998500824,4,"msms"
113.603003025055,5,"msms"
113.803997039795,1,"ms"
113.859000205994,2,"msms"
113.914997577667,3,"msms"
113.970000743866,4,"msms"
114.024996757507,5,"msms"
114.225997924805,1,"ms"
114.281001091003,2,"msms"
114.335997104645,3,"msms"
114.392001628876,4,"msms"
114.446997642517,5,"msms"
114.646997451782,1,"ms"
114.703001976013,2,"msms"
114.757997989655,3,"msms"
114.813001155853,4,"msms"
114.868998527527,5,"msms"
115.068998336792,1,"ms"
115.124001502991,2,"msms"
115.179998874664,3,"msms"
115.235002040863,4,"msms"
115.289998054504,5,"msms"
115.490999221802,1,"ms"
115.546002388,2,"msms"
115.600998401642,3,"msms"
115.657002925873,4,"msms"
115.711998939514,5,"msms"
115.913000106812,1,"ms"
115.96800327301,2,"msms"
116.022999286652,3,"msms"
116.078996658325,4,"msms"
116.133999824524,5,"msms"
116.335000991821,1,"ms"
116.389997005463,2,"msms"
116.445000171661,3,"msms"
116.500997543335,4,"msms"
116.556000709534,5,"msms"
116.757001876831,1,"ms"
116.811997890472,2,"msms"
116.868002414703,3,"msms"
116.922998428345,4,"msms"
116.978001594543,5,"msms"
117.179002761841,1,"ms"
117.233998775482,2,"msms"
117.289001941681,3,"msms"
117.344999313354,4,"msms"
117.400002479553,5,"msms"
117.600002288818,1,"ms"
117.655999660492,2,"msms"
117.711002826691,3,"msms"
117.767000198364,4,"msms"
117.822003364563,5,"msms"
118.022997379303,1,"ms"
118.078000545502,2,"msms"
118.132996559143,3,"msms"
118.189001083374,4,"msms"
118.243997097015,5,"msms"
118.444998264313,1,"ms"
118.500001430511,2,"msms"
118.554997444153,3,"msms"
118.611001968384,4,"msms"
118.665997982025,5,"msms"
118.86599779129,1,"ms"
118.922002315521,2,"msms"
118.976998329163,3,"msms"
119.032001495361,4,"msms"
119.087998867035,5,"msms"
119.2879986763,1,"ms"
119.344003200531,2,"msms"
119.398999214172,3,"msms"
119.454002380371,4,"msms"
119.509999752045,5,"msms"
119.70999956131,1,"ms"
119.765002727509,2,"msms"
119.821000099182,3,"msms"
119.876003265381,4,"msms"
119.930999279022,5,"msms"
120.131993293762,1,"ms"
120.187997817993,2,"msms"
120.243000984192,3,"msms"
120.298004150391,4,"msms"
120.353994369507,5,"msms"
120.553994178772,1,"ms"
120.608997344971,2,"msms"
120.665001869202,3,"msms"
120.7200050354,4,"msms"
120.774993896484,5,"msms"
120.975995063782,1,"ms"
121.03099822998,2,"msms"
121.086001396179,3,"msms"
121.14200592041,4,"msms"
121.196994781494,5,"msms"
121.396994590759,1,"ms"
121.45299911499,2,"msms"
121.508002281189,3,"msms"
121.563005447388,4,"msms"
121.618995666504,5,"msms"
121.819996833801,1,"ms"
121.875,2,"msms"
121.930003166199,3,"msms"
121.985993385315,4,"msms"
122.040996551514,5,"msms"
122.240996360779,1,"ms"
122.29700088501,2,"msms"
122.352004051208,3,"msms"
122.406992912292,4,"msms"
122.462997436523,5,"msms"
122.662997245789,1,"ms"
122.718000411987,2,"msms"
122.774004936218,3,"msms"
122.828993797302,4,"msms"
122.884998321533,5,"msms"
123.084998130798,1,"ms"
123.140001296997,2,"msms"
123.195004463196,3,"msms"
123.250994682312,4,"msms"
123.305997848511,5,"msms"
123.506999015808,1,"ms"
123.563003540039,2,"msms"
123.618006706238,3,"msms"
123.673996925354,4,"msms"
123.729000091553,5,"msms"
123.93000125885,1,"ms"
123.985004425049,2,"msms"
124.040994644165,3,"msms"
124.095997810364,4,"msms"
124.151000976562,5,"msms"
124.35200214386,1,"ms"
124.407005310059,2,"msms"
124.461994171143,3,"msms"
124.517998695374,4,"msms"
124.573001861572,5,"msms"
124.773001670837,1,"ms"
124.829006195068,2,"msms"
124.883995056152,3,"msms"
124.939999580383,4,"msms"
124.995002746582,5,"msms"
125.195002555847,1,"ms"
125.251007080078,2,"msms"
125.305995941162,3,"msms"
125.360999107361,4,"msms"
125.417003631592,5,"msms"
125.617003440857,1,"ms"
125.672993659973,2,"msms"
125.727996826172,3,"msms"
125.784001350403,4,"msms"
125.839004516602,5,"msms"
126.040005683899,1,"ms"
126.094994544983,2,"msms"
126.149997711182,3,"msms"
126.206002235413,4,"msms"
126.261005401611,5,"msms"
126.462006568909,1,"ms"
126.516995429993,2,"msms"
126.572999954224,3,"msms"
126.628003120422,4,"msms"
126.683006286621,5,"msms"
126.883993148804,1,"ms"
126.938996315002,2,"msms"
126.993999481201,3,"msms"
127.050004005432,4,"msms"
127.105994224548,5,"msms"
127.305994033813,1,"ms"
127.360997200012,2,"msms"
127.417001724243,3,"msms"
127.472004890442,4,"msms"
127.527995109558,5,"msms"
127.727994918823,1,"ms"
127.783999443054,2,"msms"
127.839002609253,3,"msms"
127.894005775452,4,"msms"
127.948994636536,5,"msms"
128.149995803833,1,"ms"
128.206000328064,2,"msms"
128.261003494263,3,"msms"
128.316993713379,4,"msms"
128.371996879578,5,"msms"
128.571996688843,1,"ms"
128.628001213074,2,"msms"
128.683004379272,3,"msms"
128.737993240356,4,"msms"
128.793997764587,5,"msms"
128.993997573853,1,"ms"
129.049000740051,2,"msms"
129.105005264282,3,"msms"
129.159994125366,4,"msms"
129.215998649597,5,"msms"
129.415998458862,1,"ms"
129.471001625061,2,"msms"
129.52600479126,3,"msms"
129.581995010376,4,"msms"
129.637999534607,5,"msms"
129.837999343872,1,"ms"
129.893002510071,2,"msms"
129.94800567627,3,"msms"
130.003995895386,4,"msms"
130.058999061584,5,"msms"
130.25899887085,1,"ms"
130.315003395081,2,"msms"
130.370006561279,3,"msms"
130.425996780396,4,"msms"
130.480999946594,5,"msms"
130.682001113892,1,"ms"
130.73700428009,2,"msms"
130.791993141174,3,"msms"
130.846996307373,4,"msms"
130.903000831604,5,"msms"
131.103000640869,1,"ms"
131.1590051651,2,"msms"
131.213994026184,3,"msms"
131.269998550415,4,"msms"
131.325001716614,5,"msms"
131.525001525879,6,"lm"
131.726002693176,1,"ms"
131.781005859375,2,"msms"
131.836996078491,3,"msms"
131.89199924469,4,"msms"
131.947002410889,5,"msms"
132.148003578186,1,"ms"
132.203006744385,2,"msms"
132.257995605469,3,"msms"
132.3140001297,4,"msms"
132.369003295898,5,"msms"
132.569003105164,1,"ms"
132.62499332428,2,"msms"
132.679996490479,3,"msms"
132.736001014709,4,"msms"
132.791004180908,5,"msms"
132.991003990173,1,"ms"
133.04699420929,2,"msms"
133.101997375488,3,"msms"
133.158001899719,4,"msms"
133.213005065918,5,"msms"
133.413004875183,1,"ms"
133.468995094299,2,"msms"
133.523998260498,3,"msms"
133.579001426697,4,"msms"
133.635005950928,5,"msms"
133.835005760193,1,"ms"
133.889994621277,2,"msms"
133.945999145508,3,"msms"
134.001002311707,4,"msms"
134.056005477905,5,"msms"
134.25600528717,1,"ms"
134.311995506287,2,"msms"
134.366998672485,3,"msms"
134.422001838684,4,"msms"
134.478006362915,5,"msms"
134.67800617218,1,"ms"
134.732995033264,2,"msms"
134.788999557495,3,"msms"
134.844002723694,4,"msms"
134.89999294281,5,"msms"
135.10000705719,1,"ms"
135.155997276306,2,"msms"
135.211000442505,3,"msms"
135.266003608704,4,"msms"
135.32199382782,5,"msms"
135.521993637085,1,"ms"
135.577998161316,2,"msms"
135.633001327515,3,"msms"
135.688004493713,4,"msms"
135.74399471283,5,"msms"
135.943994522095,1,"ms"
135.998997688293,2,"msms"
136.055002212524,3,"msms"
136.110005378723,4,"msms"
136.165995597839,5,"msms"
136.365995407104,1,"ms"
136.420998573303,2,"msms"
136.477003097534,3,"msms"
136.532006263733,4,"msms"
136.586995124817,5,"msms"
136.787996292114,1,"ms"
136.842999458313,2,"msms"
136.899003982544,3,"msms"
136.954007148743,4,"msms"
137.009997367859,5,"msms"
137.209997177124,1,"ms"
137.265000343323,2,"msms"
137.321004867554,3,"msms"
137.375993728638,4,"msms"
137.430996894836,5,"msms"
137.631998062134,1,"ms"
137.687001228333,2,"msms"
137.743005752563,3,"msms"
137.797994613647,4,"msms"
137.852997779846,5,"msms"
138.053998947144,1,"ms"
138.109002113342,2,"msms"
138.165006637573,3,"msms"
138.219995498657,4,"msms"
138.276000022888,5,"msms"
138.475999832153,1,"ms"
138.532004356384,2,"msms"
138.586993217468,3,"msms"
138.641996383667,4,"msms"
138.698000907898,5,"msms"
138.898000717163,1,"ms"
138.953003883362,2,"msms"
139.008007049561,3,"msms"
139.063997268677,4,"msms"
139.119000434875,5,"msms"
139.320001602173,1,"ms"
139.375004768372,2,"msms"
139.429993629456,3,"msms"
139.485998153687,4,"msms"
139.541001319885,5,"msms"
139.742002487183,1,"ms"
139.797005653381,2,"msms"
139.851994514465,3,"msms"
139.907999038696,4,"msms"
139.963002204895,5,"msms"
140.16300201416,1,"ms"
140.219006538391,2,"msms"
140.274996757507,3,"msms"
140.329999923706,4,"msms"
140.386004447937,5,"msms"
140.586004257202,1,"ms"
140.641994476318,2,"msms"
140.696997642517,3,"msms"
140.752000808716,4,"msms"
140.808005332947,5,"msms"
141.008005142212,1,"ms"
141.062994003296,2,"msms"
141.117997169495,3,"msms"
141.173000335693,4,"msms"
141.229004859924,5,"msms"
141.429004669189,1,"ms"
141.484994888306,2,"msms"
141.540999412537,3,"msms"
141.596002578735,4,"msms"
141.651005744934,5,"msms"
141.851005554199,1,"ms"
141.906995773315,2,"msms"
141.961998939514,3,"msms"
142.018003463745,4,"msms"
142.073993682861,5,"msms"
142.273993492126,1,"ms"
142.328996658325,2,"msms"
142.383999824524,3,"msms"
142.440004348755,4,"msms"
142.494993209839,5,"msms"
142.694993019104,1,"ms"
142.749996185303,2,"msms"
142.806000709534,3,"msms"
142.861003875732,4,"msms"
142.916994094849,5,"msms"
143.118996620178,1,"ms"
143.173999786377,2,"msms"
143.229002952576,3,"msms"
143.284993171692,4,"msms"
143.339996337891,5,"msms"
143.540997505188,1,"ms"
143.596000671387,2,"msms"
143.652005195618,3,"msms"
143.706994056702,4,"msms"
143.7619972229,5,"msms"
143.962998390198,1,"ms"
144.018001556396,2,"msms"
144.074006080627,3,"msms"
144.128994941711,4,"msms"
144.18399810791,5,"msms"
144.384999275208,1,"ms"
144.440002441406,2,"msms"
144.496006965637,3,"msms"
144.550995826721,4,"msms"
144.60599899292,5,"msms"
144.807000160217,1,"ms"
144.862003326416,2,"msms"
144.917993545532,3,"msms"
144.972996711731,4,"msms"
145.02799987793,5,"msms"
145.229001045227,1,"ms"
145.284004211426,2,"msms"
145.33899307251,3,"msms"
145.394997596741,4,"msms"
145.450000762939,5,"msms"
145.650000572205,1,"ms"
145.706005096436,2,"msms"
145.76099395752,3,"msms"
145.81699848175,4,"msms"
145.872001647949,5,"msms"
146.072001457214,1,"ms"
146.128005981445,2,"msms"
146.182994842529,3,"msms"
146.237998008728,4,"msms"
146.294002532959,5,"msms"
146.494002342224,1,"ms"
146.550006866455,2,"msms"
146.604995727539,3,"msms"
146.66100025177,4,"msms"
146.716003417969,5,"msms"
146.917004585266,1,"ms"
146.97199344635,2,"msms"
147.026996612549,3,"msms"
147.081999778748,4,"msms"
147.138004302979,5,"msms"
147.338004112244,1,"ms"
147.392992973328,2,"msms"
147.448997497559,3,"msms"
147.504000663757,4,"msms"
147.559003829956,5,"msms"
147.760004997253,1,"ms"
147.814993858337,2,"msms"
147.869997024536,3,"msms"
147.925000190735,4,"msms"
147.981004714966,5,"msms"
148.181004524231,1,"ms"
148.235993385315,2,"msms"
148.291997909546,3,"msms"
148.347001075745,4,"msms"
148.402004241943,5,"msms"
148.603005409241,1,"ms"
148.657994270325,2,"msms"
148.712997436523,3,"msms"
148.769001960754,4,"msms"
148.824005126953,5,"msms"
149.02500629425,1,"ms"
149.079995155334,2,"msms"
149.134998321533,3,"msms"
149.191002845764,4,"msms"
149.246006011963,5,"msms"
149.446992874146,1,"ms"
149.501996040344,2,"msms"
149.556999206543,3,"msms"
149.613003730774,4,"msms"
149.668006896973,5,"msms"
149.868993759155,1,"ms"
149.923996925354,2,"msms"
149.979000091553,3,"msms"
150.035004615784,4,"msms"
150.089993476868,5,"msms"
150.289993286133,1,"ms"
150.345997810364,2,"msms"
150.401000976562,3,"msms"
150.456004142761,4,"msms"
150.510993003845,5,"msms"
150.711994171143,1,"ms"
150.766997337341,2,"msms"
150.82200050354,3,"msms"
150.878005027771,4,"msms"
